timestamp,06/09/2021 10:33,,,,,,,,,,,,,,,,,
site-id,SPENF,,,,,,,,,,,,,,,,,
site-name,Spen Farm,,,,,,,,,,,,,,,,,
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN,SWE_CRNS_1DAY,ALBEDO_DAILY_MEAN
parameter-name,COSMOS sensor VWC,Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day),Snow water equivalent (only given on snow days),Daily mean albedo value (swout/swin)
parameter-units,%,mm,gm-3,%,Deg Celsius,Deg Celsius,Deg Celsius,hPa,MJday-1,Deg Celsius,ms-1,mm,Deg Celsius,%,Deg Celsius,%,mm,Unitless
24/09/2019,26.7,30.6,12.1,96,14.7,13,16,992.4,1.7,169.4,3.1,0.5,15,30.3,15.2,32.2,,0.13
25/09/2019,31.6,0.2,11.3,89.5,14.9,12.9,18.2,992.4,4.1,154.3,1.7,1.1,15.1,33.7,15.2,33.3,,0.138
26/09/2019,31.7,10,10.5,82.4,14.9,12.9,17.6,991.6,5.8,203.4,4.2,2,15.2,35.8,15.2,35.2,,0.159
27/09/2019,32.3,4.3,9.6,84.4,13,11.2,15.3,991.9,0.9,203.8,4,1,14.1,35.1,14,34.4,,0.154
28/09/2019,33.8,13.4,9.8,84.6,13.5,11.5,16.9,995.9,6.7,226,3.9,1.9,14,36.2,13.9,35.4,,0.164
29/09/2019,36.5,28.3,9.9,93,11.9,11.1,13.1,990.3,1.5,3,3.8,0.7,13.6,37.2,13.4,36.3,,0.13
30/09/2019,37,14.7,9.3,86.3,12.2,9.1,15.8,1000.5,2.3,222.4,2.2,1,13.1,36,13,34.9,,0.148
01/10/2019,38.6,16,8.4,91.6,9.6,6.7,10.8,997.2,0.9,12.2,3.4,0.7,12.5,37.7,12.2,36.6,,0.132
02/10/2019,33.4,0,6.1,73.9,8.2,4.6,12.8,1011.6,3.5,299.3,2.8,1.7,11,35.6,10.8,34.5,,0.169
03/10/2019,32.6,9.5,6.8,86.6,7.2,2.7,9.9,1007.9,1.5,156.7,3.1,0.9,10.2,35,10.2,33.9,,0.154
04/10/2019,34.3,0.7,9.3,93.2,10.9,7.8,13.6,998.5,2.9,333.3,2.1,0.8,11.4,36.8,11.5,35.7,,0.139
05/10/2019,32.4,3,8.6,89.3,10.5,6.6,14.4,1008.1,3.2,141.6,2.7,1.1,11.5,35.2,11.6,34.7,,0.156
06/10/2019,37.3,15.3,9.7,95.1,11.3,9.8,13.3,1004.5,3.2,79.7,3.6,0.7,12,37.9,12.1,37,,0.141
07/10/2019,36.7,2,9.1,90.6,11.1,9.3,12.6,1004.6,0.6,170.9,4.1,0.6,11.7,36.8,11.7,36.6,,0.139
08/10/2019,33.9,0.2,7.9,74.6,12,9.8,15.1,994.8,2.7,229,4.8,2,11.5,35.6,11.4,35.3,,0.172
09/10/2019,31.6,1.6,7.7,81.2,10.3,8.7,12.4,993.8,2.9,232,4.2,1.4,11.2,36.1,11,35.9,,0.166
10/10/2019,31.8,1.9,8.6,79,12.2,9,14.4,997.4,1.2,232.4,4.9,1.3,10.9,35.7,10.9,35.4,,0.157
11/10/2019,33.3,1.9,8.8,77.9,12.9,10.9,14.7,993.9,1.1,232.2,4.1,1.3,11.8,36.9,11.8,36.5,,0.15
12/10/2019,34.5,0,8.1,81,11,8.6,14.3,998.7,1.7,209.7,2.3,1,11.3,35.4,11.2,35.1,,0.171
13/10/2019,34.2,6.3,9.1,94.3,10.5,8.6,11.4,996.6,0.9,143.3,2.2,0.4,11.4,36.8,11.4,36.2,,0.137
14/10/2019,35.2,7.6,8.4,94.4,9.2,6.5,12.2,1001.3,1.5,95.7,2.3,0.5,10.7,37.2,10.8,36.9,,0.144
15/10/2019,35,1,8.6,88.9,10.5,9.1,12.8,995.9,2.6,249.8,2.8,0.8,11.2,37.4,11.2,37,,0.148
16/10/2019,34.3,3.8,8.1,86.2,10,6.3,13.5,994.6,0.8,200.9,3.1,0.9,10.9,36.8,10.9,36.6,,0.156
17/10/2019,34.5,0.3,7.5,86.6,8.8,3.3,13.4,996.3,2.9,158.2,3.4,1.2,9.7,35.7,9.7,35.8,,0.178
18/10/2019,34.5,6.7,8.1,88,9.8,8.3,12.5,988.8,4.3,179.3,2.9,1.2,10.4,37.2,10.4,37,,0.173
19/10/2019,33.1,0.4,7.8,88.2,9.1,7,11.9,992.3,2.4,279.1,2.1,0.9,10.4,36.3,10.4,36.5,,0.152
20/10/2019,33.1,0.4,7.6,87,8.9,7.8,10.4,1006.3,2.5,337.3,4.6,0.9,10.1,35.8,10,35.7,,0.166
21/10/2019,32.1,0.4,7.7,89.2,8.6,5.3,10.3,1015.3,1.3,327.6,3.1,0.7,10.2,35.7,10.2,35.6,,0.147
22/10/2019,32.2,0,7,82.7,8.3,4.2,11.2,1014.2,0.1,205.6,2.9,0.8,9.2,35.5,9.2,35.4,,0.161
23/10/2019,30.1,0,7.5,85.4,9,6.4,12.4,1005.9,0.7,179.3,3,0.9,9.3,34.8,9.3,35,,0.198
24/10/2019,32.5,2,8.1,92.8,8.8,6.1,12,997,0,196.4,1.8,0.4,9.1,35.6,9.1,35.8,,0.14
25/10/2019,34.4,25.3,7.7,94.8,7.6,5.2,9.7,1000.3,0.2,204.4,2.8,0.4,9,37.4,9,37.5,,0.143
26/10/2019,39.6,18,6.3,91.1,5.2,4.6,6.3,1001.5,-1,300,2.4,0.4,8.1,38.8,7.9,38.3,,0.14
27/10/2019,37.6,0,6.2,76.1,7.8,4.5,11.3,1014.5,-0.2,275.5,3.7,1.1,7.3,36.9,7.3,36.7,,0.203
28/10/2019,34.7,0,5.4,82.7,4.5,1.5,8.7,1020.4,-0.9,329.2,2.2,0.7,6.6,36,6.6,35.9,,0.204
29/10/2019,33,0,5.9,86.4,5,1.8,9.7,1022.6,-0.4,357.8,2.3,0.6,6.3,35.5,6.3,35.5,,0.172
30/10/2019,34.6,0,6,84,5.9,1.9,10.8,1021.1,1.4,52.4,2.4,0.9,6.5,35.1,6.6,35.2,,0.197
31/10/2019,32.8,1.1,6.2,83.7,6.4,3.1,9.9,1013.8,1.2,114.1,2.4,0.7,6.8,34.9,6.9,34.9,,0.184
01/11/2019,35.1,10.4,9,98.3,9.4,6.4,12.2,989.4,1.2,146.1,4.4,0.2,8,38.6,8.2,37,,0.131
02/11/2019,36,7.4,8.1,89.9,9.3,7.3,12.8,969.7,0.1,220.7,3.6,0.5,9,38.8,9,37.4,,0.149
03/11/2019,35.3,0.5,7.3,91,7.6,4.7,11,973.3,2.6,217.6,2.3,0.8,8.3,37.8,8.3,37.4,,0.153
04/11/2019,36.8,4.9,8,96.4,8.1,6.4,9.9,978.9,1.1,53.4,2,0.3,8.6,38.3,8.7,37.5,,0.143
05/11/2019,36,0.5,7.4,88.9,8.1,3.3,10.1,994.8,-0.8,346.2,4.2,0.4,8.7,37.7,8.8,37.5,,0.163
06/11/2019,35.3,2.6,5.9,89.5,4.4,1.7,6,996.3,-0.4,182.6,2.3,0.4,7.1,37.4,7.2,36.9,,0.148
07/11/2019,37.1,12.1,6.8,86.5,7.2,5.6,8.6,988.1,0,60,4.4,0.7,7.3,39.1,7.4,38.1,,0.187
08/11/2019,35,0.8,6,86.5,5.2,2.4,7.3,1001.9,-0.8,336.5,4.8,0.6,6.9,37.9,6.9,37.6,,0.177
09/11/2019,34.6,0,5.2,86.2,3.3,1.4,5.2,1001.2,-0.7,20.8,1.6,0.4,5.9,36.9,5.9,36.6,,0.162
10/11/2019,34.9,0.2,5.3,81,4.4,1.3,7.2,1006.2,0,344.3,2.3,0.6,5.7,36.3,5.7,36.1,,0.171
11/11/2019,34.9,4.1,6,83.4,6,4.5,8.6,990.3,0.7,247.5,5.6,0.9,6.2,38.7,6.3,37.9,,0.18
12/11/2019,38.1,1.9,6,79.3,6.6,4.6,8,986.9,0.7,283.6,5.2,1.1,6.2,38.6,6.3,37.7,,0.176
13/11/2019,35.2,0,5.5,87.3,3.8,1.6,7.3,990.9,-2.3,244.6,2,0.3,5.5,37.2,5.5,36.6,,0.174
14/11/2019,32.9,5.8,5.7,82.6,5.2,2.7,6.7,995.4,-1.1,23,5,0.7,5.2,36.6,5.2,36.4,,0.158
15/11/2019,37.8,3.2,6.6,86.3,6.8,5.3,8.6,1002.3,0.6,1.5,4.6,0.7,6,38.7,6.1,37.8,,0.162
16/11/2019,36.4,0.6,7.7,95.2,7.6,6.2,8.7,1000.2,0.8,327.4,2.6,0.2,6.8,37.6,6.9,37.4,,0.149
17/11/2019,38.5,4,7.3,94.2,6.9,5.2,8.4,1006.5,-0.1,347.7,3,0.3,7.3,38.5,7.3,37.9,,0.15
18/11/2019,35.4,0,5,80.3,3.8,0.4,6.6,1010.9,-2,314.4,3,0.6,5.8,37.2,5.8,36.7,,0.216
19/11/2019,34.3,0,4.6,89,0.8,-1.8,2.6,1009,-2.1,157.7,2.1,0.3,3.9,36.6,4,36.2,,0.179
20/11/2019,35,0,5.3,88.3,3.1,0.5,6.4,1006,-1,131.2,3.3,0.5,4,36.5,4.1,36.1,,0.19
21/11/2019,33.6,0,5.4,83.9,4.1,1.7,5.8,999.5,-0.5,91.2,2.9,0.5,4.1,36,4.2,35.9,,0.163
22/11/2019,33.8,2.5,7,92.7,6.5,4.8,7.9,990.9,0.4,105.2,3.5,0.3,5.4,37.1,5.5,37.2,,0.144
23/11/2019,33.2,8.4,7.9,95.8,8.1,7.4,8.5,992.2,0.3,64.6,2.9,0.1,6.5,38.5,6.6,38.5,,0.14
24/11/2019,35.2,0,8,97.1,8,7.5,9,996.3,1.1,143.7,1.7,0.2,7.2,38.1,7.3,38.8,,0.134
25/11/2019,35.6,4.5,8.5,97.2,8.8,7.5,9.8,995,0.5,135.6,4.1,0.1,7.7,37.9,7.8,38.3,,0.133
26/11/2019,37.6,1.6,8.6,97.6,9,6.4,10.2,985.8,0.7,148.7,3.1,0.2,8.1,38.3,8.2,39,,0.132
27/11/2019,35.4,5.8,7.8,96.2,7.7,6,8.7,978.3,0.8,343.4,3.5,0.3,7.6,38.8,7.7,39,,0.136
28/11/2019,38.7,4.5,7,90.5,6.9,2.8,9.1,989.9,-1.5,334.1,4.2,0.3,7.6,39.2,7.7,39,,0.154
29/11/2019,35.7,0,5,84.2,3,0,5.4,1010.4,-2.4,320.9,2.4,0.4,5.3,38.2,5.4,37.9,,0.206
30/11/2019,35.3,0,4.7,93.3,0.6,-1.1,3.5,1017.4,-1.8,319.2,1.5,0.3,3.6,37.5,3.7,37.5,,0.198
01/12/2019,35.8,0.1,4.7,86.6,1.5,0.2,4.9,1020.5,-2.2,317.2,2.1,0.3,3.2,37.3,3.3,37.5,,0.195
02/12/2019,35.8,0,5.3,79.9,4.3,0.7,7,1023.1,-0.4,271.1,2.9,0.6,3.1,37.1,3.3,37.3,,0.194
03/12/2019,33,0,5.9,81.2,6,2,8.2,1017.7,-1.4,248.1,3.1,0.6,4.3,36.9,4.5,37,,0.21
04/12/2019,34.1,0,5.7,84.1,5,1.3,8.5,1011.6,-1.1,178.9,2.3,0.5,3.9,36.9,4,36.9,,0.211
05/12/2019,35.4,0.2,6.8,82.3,7.9,4.8,11.8,1004.2,-1.5,213.6,5.9,0.7,4.7,36.9,4.9,36.8,,0.155
06/12/2019,36.1,3.3,8.2,84.2,10.5,8.8,12.3,993.3,-1.1,247.4,5.2,0.5,7.1,38.2,7.3,37.9,,0.168
07/12/2019,35.2,0.8,7.1,79.8,9.2,8.4,9.9,999.3,-0.8,233.1,4.5,0.7,6.8,38.3,7,38.3,,0.175
08/12/2019,34.9,3.7,6.1,73.8,8,5.8,11.4,983.3,-2,239.3,7.9,1.3,6.7,39.2,6.8,38.7,,0.194
09/12/2019,35.8,0.1,4.9,72.7,5,1.7,6.5,1002.2,-3,290,4.4,0.9,5,39.1,5.1,38.6,,0.22
10/12/2019,35.3,6.9,6.4,84.1,6.5,1.5,12.3,998.5,-1.3,195.5,6.7,0.7,4.9,38.7,5,38.2,,0.169
11/12/2019,36.3,0,5.3,81.9,4.3,2,6.4,993.6,-3.9,207.1,3.6,0.4,4.7,39,4.8,38.8,,0.188
12/12/2019,36.2,6.6,5.7,92.3,3.4,0.6,6.5,977.9,-1,174.2,3.8,0.2,3.8,38.7,4,38.4,,0.156
13/12/2019,35.8,0.3,5.9,82.9,5.7,4.3,7.2,967.8,-2.3,259.8,3.3,0.4,4.2,38.9,4.4,39.1,,0.176
14/12/2019,34.1,4,5.1,79.6,4.1,2.7,5.1,976.3,-0.8,235.2,5.5,0.8,3.9,39.4,4,39.3,,0.191
15/12/2019,35.9,3.4,5.2,83.5,3.8,2.1,5.2,982.2,-0.8,214.7,4.6,0.6,3.6,39.4,3.7,39.4,,0.201
16/12/2019,32.6,0,5.2,80.8,4.3,0.9,6.5,990,-3.8,199.6,4,0.4,3.3,38.5,3.4,38.2,,0.223
17/12/2019,32.3,0,5,92.6,1.7,-0.5,3.9,993.2,-2.3,226,1.6,0.2,2.6,37.9,2.8,37.6,,0.171
18/12/2019,36,3.1,5.6,96.5,2.5,-1.5,7.1,998.7,-0.8,142.7,4.1,0.2,2.4,37.7,2.6,37.8,,0.136
19/12/2019,35.4,5.3,8.4,91.7,9.5,7.3,10.8,986.3,0.6,147.8,5.6,0.3,5.4,38.5,5.6,39.5,,0.143
20/12/2019,33.6,3.8,7,91.2,6.8,4.3,9.3,972.5,-1.5,218,3,0.2,5.9,38.6,6,38.9,,0.153
21/12/2019,36.8,2,6.5,94.5,5.1,2.9,7.3,971.3,-0.5,149,2.8,0.2,5,38.7,5.1,38.9,,0.162
22/12/2019,34.5,1.4,6.6,90.3,6.2,5,7.9,977.5,0.3,259.1,2.1,0.4,5.4,39.1,5.5,38.9,,0.182
23/12/2019,35.1,0.3,6.2,79,7.2,5.2,8.6,995.5,-1.6,246.7,5,0.8,5.2,38.4,5.3,38.2,,0.173
24/12/2019,32.2,1.8,6.6,89.6,6.3,4.6,9,998.9,0.2,231.7,3.3,0.4,5.5,38.7,5.6,38.6,,0.171
25/12/2019,34.2,0,6.1,85.2,5.8,4.2,8.1,1015.1,-1.8,266.2,2.2,0.3,4.9,38.7,5,38.3,,0.212
26/12/2019,34.9,0.1,6.3,93.8,4.8,3.6,6.3,1011.3,-0.4,94.4,2.7,0.2,4.9,38.4,5.1,37.9,,0.152
27/12/2019,35.4,0.1,7,94.9,6.3,5.8,6.6,1021.8,0.5,150.1,3,0.2,5.6,38.5,5.7,38,,0.132
28/12/2019,35.3,0,7.4,92.3,7.6,6.3,8.8,1026,-1.5,168.7,2.9,0.1,6,38,6.1,37.7,,0.168
29/12/2019,36.6,0,7,85.5,7.8,6.4,9.4,1022.2,-1.3,185.3,2.4,0.2,6,37.7,6.1,37.5,,0.16
30/12/2019,35.3,0,6.5,83.4,7,2.1,10.2,1019.5,-0.9,254.3,2.6,0.5,5.3,37.4,5.4,37.4,,0.213
31/12/2019,36.4,0,5.5,92.1,3.2,0.7,5.8,1027,-1.8,321.7,1.2,0.2,4.4,37.2,4.5,37.2,,0.208
01/01/2020,34.3,0,5.8,90.8,4.2,2.4,6.6,1020.9,-0.7,185.7,2.2,0.3,4.5,37.3,4.6,37.2,,0.215
02/01/2020,34.8,0,6.6,80.5,7.9,4.3,10.9,1007.1,-1.4,193.9,4.3,0.6,4.8,37.1,5,37,,0.174
03/01/2020,34.6,0.1,6,76.2,7.2,5.5,11,1013,-1.1,279.6,4.4,0.8,5.6,37,5.8,37,,0.21
04/01/2020,32.5,0.1,6.5,79.8,7.7,6.4,8.8,1023.5,-0.6,264.3,4.8,0.8,5.6,36.8,5.7,36.8,,0.187
05/01/2020,34.5,0,7,83.5,8.1,6.6,9.5,1021.4,-0.1,223.9,3.9,0.6,6.1,36.5,6.2,36.3,,0.164
06/01/2020,35,0.4,6.2,75.2,8,6.5,9.7,1009.5,-1.6,215.4,5.5,1,6.3,36.4,6.4,36.3,,0.164
07/01/2020,32.4,0.2,7.5,79.7,9.9,5.2,13.8,1007.2,-1.5,196.3,5.5,0.8,6.3,36.4,6.5,36.3,,0.158
08/01/2020,33.2,3.4,6.3,73.5,8.5,5.2,12.8,1011,-1.4,239.7,3.5,0.9,7.1,36.3,7.2,36.3,,0.177
09/01/2020,36.4,9.2,6.4,91.8,5.3,4.2,9.7,998.4,0.3,299.5,3.9,0.4,6.2,38,6.2,38.2,,0.16
10/01/2020,35.2,0,5.3,78.6,5,2.7,7.2,1014.4,-1.5,238.2,3.4,0.7,5.2,38.1,5.2,37.4,,0.222
11/01/2020,34.9,2.4,7.4,78.1,10.1,6.7,12.3,1007.8,-0.6,216.1,7.4,1.2,6.3,37.9,6.5,37.2,,0.159
12/01/2020,37.5,3.7,6.4,87,6.2,3.6,8.3,1007,-1.3,231.5,2.9,0.5,6.3,38.7,6.4,38.5,,0.196
13/01/2020,36.9,2.2,6,84.5,5.6,3.4,8.3,994.1,-2.6,182.7,6.5,0.6,5.1,38.8,5.2,38.3,,0.169
14/01/2020,36.4,3.9,6.2,79.9,7,4.6,12.8,982,-2.6,204.9,5.9,0.7,5.2,39.3,5.3,38.6,,0.182
15/01/2020,36.3,0,5.4,72.2,6.6,5.4,8.3,994.9,-3.1,213.8,5.4,1,5.2,38.9,5.2,38.1,,0.216
16/01/2020,33.8,0.2,6.7,84,7.4,3.7,11.7,1002.1,-2.1,169.7,6.1,0.6,5,38.4,5.2,37.3,,0.173
17/01/2020,36.2,1.6,6,82.2,6.1,4.1,9.1,1002,-1.6,235.6,3.5,0.5,5.7,38.4,5.7,38.1,,0.172
18/01/2020,34.8,0.5,5,77.9,4.3,2.3,6.9,1019.8,-2.7,286.7,4,0.6,4.3,38.7,4.4,38.9,,0.232
19/01/2020,34.7,0,4.9,78.3,3.8,1.3,7.1,1037.3,-2.1,264.6,2.3,0.5,3.4,38.5,3.5,37.7,,0.214
20/01/2020,35.7,0,5.7,82.1,5.4,2.1,7.9,1038.2,-2.3,252.5,3.3,0.5,3.6,38.2,3.8,37.6,,0.221
21/01/2020,34,0,6.4,86.1,6.2,3,9.7,1033.4,-1.3,265.1,2.6,0.4,3.7,37.9,4,37.2,,0.221
22/01/2020,35.7,0,7.6,89.7,8.5,6.2,13.8,1030.5,-0.8,279.3,2.2,0.3,5.1,37.8,5.3,37.2,,0.194
23/01/2020,35.4,0,7.1,88.3,7.6,6.3,9.5,1023.8,1.2,258.9,2.4,0.5,5.6,37.7,5.8,37,,0.226
24/01/2020,34.6,0,6.6,84,7.1,6,9.1,1014.9,-0.4,271.9,2.5,0.5,5.7,37.4,5.8,36.9,,0.226
25/01/2020,33.8,0,6.2,85.1,6.2,5.6,6.7,1008.9,-0.2,198.5,3.1,0.4,5.6,37.4,5.7,36.7,,0.159
26/01/2020,32.9,1.6,6.7,89.2,6.4,3.2,8.1,998.5,-1.2,193.1,4.1,0.3,5.7,37.6,5.8,37,,0.181
27/01/2020,34,0.1,5.5,83.9,4.6,2.3,7.4,988.7,-1.7,182.5,3.7,0.6,4.7,38.2,4.8,37.9,,0.216
28/01/2020,32,0,5.1,79.6,4.2,2.4,6,984.1,-0.5,255.1,4.6,0.8,4.2,38.1,4.3,37.8,,0.185
29/01/2020,33.6,0.1,5.7,75,6.6,4.2,8.8,995.8,-1.1,254.6,5.6,1,4.4,38.2,4.6,37.8,,0.174
30/01/2020,33.5,0.3,6.9,77.4,9.1,6.4,12.3,992.1,-0.5,233.6,6.2,1,5.8,37.9,6,37.2,,0.166
31/01/2020,33.7,0,7.7,77.4,10.8,7.5,12.8,991.7,-1.1,220.4,6.4,1,6.8,37.4,7,36.8,,0.169
01/02/2020,31.7,0.2,6,68.4,8.9,6.8,10.7,991.4,-1.8,252.3,7,1.6,6.8,37.1,6.9,36.4,,0.186
02/02/2020,30.9,6.8,6.8,86.6,7.2,4.9,10,996.4,0.2,213.2,4,0.6,6.2,37.9,6.3,38,,0.165
03/02/2020,31.4,0.6,5.5,69.9,7.1,4.5,9,1000.4,-2.9,263.2,7.1,1.3,5.9,38.6,6,38.9,,0.194
04/02/2020,31,0.9,5.2,71.3,5.9,3.1,9.9,1013.5,-1.1,297.2,5.6,1.2,5,38.2,5.1,37.8,,0.178
05/02/2020,31.8,0,5.5,82.8,4.7,1.7,7.6,1028.4,-0.8,252.6,2,0.5,4.5,37.7,4.6,37.3,,0.203
06/02/2020,33.7,0.1,5.6,84.3,4.8,1.1,9,1023.6,-0.7,191.4,1.5,0.5,4.1,37.5,4.1,37,,0.213
07/02/2020,33.7,0.3,5.3,91,2.8,-0.6,7.2,1010.6,1.4,149.2,4.1,0.5,3.6,37.3,3.7,36.9,,0.184
08/02/2020,34,2.8,5.8,71.3,7.8,5.4,9.2,1001,0.7,198.5,6.4,1.5,4.9,37.8,5.1,37.6,,0.203
09/02/2020,38.2,36.5,7.3,80.6,9.3,5.7,12.7,973.9,0.7,226.5,8.9,1.2,6.6,39.6,6.7,39.2,,0.163
10/02/2020,34.5,6.2,4.8,71.1,4.8,2.4,6.8,981.8,-0.4,254.5,7.9,1.5,5,39.8,5,39.7,,0.186
11/02/2020,35.4,4.8,4.5,70.7,4,2.8,4.9,991.4,-0.8,258.2,9.3,1.5,3.8,39.7,3.8,39.7,,0.207
12/02/2020,35,0.6,4.6,72.1,3.9,1,6,1001.4,0.1,246.3,5.9,1.2,3.4,39.2,3.5,38.6,,0.215
13/02/2020,35.6,6,5.8,87.6,4.5,1,7.4,990.7,2.6,296.2,4.3,0.8,4,39.9,4.1,39.5,,0.188
14/02/2020,37.4,0.5,6.1,83.1,6.2,1.7,9.9,1004.7,-1.1,202.3,4.6,0.6,4.4,39.4,4.5,39,,0.181
15/02/2020,38.1,11.2,7.8,87,9.1,5,12.2,989.5,-0.9,182.8,6.3,0.6,5.7,39.8,5.8,39.6,,0.142
16/02/2020,38.2,11.4,5.9,73.4,7.4,5.4,10,979.6,-0.4,226.6,8.2,1.5,6.4,40.4,6.4,40.2,,0.165
17/02/2020,36.3,0.9,5.1,68.3,6.4,4.2,8.7,994.7,-0.8,241,7.3,1.6,5.1,39.4,5.1,39.1,,0.187
18/02/2020,35.3,1.1,5.1,70.7,5.9,4.2,8.9,1003.9,0.2,250.5,6.5,1.5,4.9,39,4.9,38.2,,0.212
19/02/2020,35.5,0.3,5.7,77.8,6,4.2,9.4,1005.7,-0.8,228.2,5.3,0.8,4.5,38.6,4.6,37.9,,0.168
20/02/2020,35.6,3.3,5.9,75.1,7.1,3.5,10.1,998.1,0.5,242.1,7,1.3,5.7,38.9,5.8,38.6,,0.172
21/02/2020,36.8,1,6.4,77,8,4.9,10,1005.6,0.9,222.7,8,1.3,5.5,39.2,5.6,39,,0.178
22/02/2020,37.2,4.9,5.9,69.7,8.3,5.6,10.6,1002.6,1.9,251.4,8.5,1.9,6.5,39.5,6.5,39.6,,0.198
23/02/2020,34.5,8.4,5.4,77.2,5.6,3.6,7.3,1006.4,2.9,246.5,4.5,1.2,5.7,39.7,5.7,40,,0.197
24/02/2020,38,15.4,5.8,83.4,5.3,0,12.1,996.7,1,212,6.8,1.1,5.1,39.9,5.2,40,,0.187
25/02/2020,36.7,1.1,5.1,82.1,3.7,1.9,6.2,988.7,2,257.5,4.6,1,4.7,39.4,4.8,39.3,,0.198
26/02/2020,35.6,0.1,4.7,75.8,3.7,1.7,6.7,993.7,2.1,269.3,4.5,1.2,4.3,39,4.3,38.8,,0.207
27/02/2020,34.3,0.6,4.6,75.1,3.7,1.6,6.2,995.8,3.2,264.4,4.5,1.4,4.1,38.4,4.2,38.2,,0.208
28/02/2020,34.1,7.4,5.9,88.7,4.4,1.6,9.9,992.9,0.4,161.6,4.5,0.4,3.8,38.8,4,38.7,,0.148
29/02/2020,36.3,4.5,5.8,76,6.6,2.8,10.3,970.7,4.1,217.1,7.5,1.5,5.4,39.5,5.5,39.7,,0.195
01/03/2020,35.9,0.4,4.4,65,5.1,1.3,7.3,974.5,0,228.9,6.6,1.7,4.5,39.6,4.6,39.3,,0.191
02/03/2020,33.3,0,4.7,76.5,3.6,0.7,7,981.8,1.7,233.8,3.6,1.1,4,39,4,38.3,,0.207
03/03/2020,36.6,1.3,5.4,82.2,4.4,1.3,8.1,992.5,2.8,246.3,4.1,1,4.2,39.1,4.3,38.7,,0.176
04/03/2020,33.5,0,5.3,80.1,4.6,1.3,7.9,1000.5,2.2,155.2,1.8,0.9,4.5,39.2,4.6,38.3,,0.192
05/03/2020,34.1,0,4.8,83.3,2.7,-0.5,7.2,993.7,3,347.2,2.2,1,4.6,38.7,4.6,37.8,,0.2
06/03/2020,34.4,0,4.4,73.4,3.6,-1.1,9.4,999,3,287.8,1.7,1.3,4.1,38.3,4.1,37.5,,0.201
07/03/2020,33.7,0.1,6.5,76,8.5,3.1,12.7,1001.7,2.6,203.5,5.1,1.4,5.3,38.1,5.5,37,,0.19
08/03/2020,34.6,3,6.4,77.6,8,4.5,10.6,992.8,3.4,224.3,5,1.4,6.7,38.4,6.8,37.3,,0.191
09/03/2020,35.5,3.5,6.3,81.2,7,4.7,10.4,997.7,3.1,233.2,5.2,1.2,6.1,39.2,6.2,38.2,,0.188
10/03/2020,32.9,1.6,7.6,77.6,10.6,6.5,12.8,991.5,2.4,256.4,6.5,1.3,7.6,39.8,7.8,39,,0.187
11/03/2020,32.4,3.4,6.2,75.5,8,4.1,11.9,995.5,4.3,223.4,5.7,1.7,6.9,39.7,7,38.8,,0.203
12/03/2020,34.3,1.6,4.7,66.8,5.8,2.1,9.1,994.9,4.4,249.1,7.8,2.3,5.9,40,5.9,39.2,,0.207
13/03/2020,32.5,0,5.7,79.1,5.9,4.1,7.5,1008.3,2.6,347.8,4,1.1,6,39.4,6,38.3,,0.181
14/03/2020,33.6,0,6.7,83.2,7.7,4.1,11.2,1002.8,2.4,168.9,4.6,1,6.5,39.1,6.6,37.8,,0.185
15/03/2020,36.6,4,6.4,74.8,8.4,6.1,10.4,997.3,2.4,241.3,5.7,1.5,7.3,39.7,7.3,38.6,,0.183
16/03/2020,34.7,0,5.5,68.9,7.6,5.4,10.4,1011.8,5,243.2,3.8,2,7.1,39.4,7.1,38.2,,0.202
17/03/2020,34.8,0,7.5,73.8,11.4,7.8,14.3,1013.3,3.9,217,6.1,1.9,8,38.5,7.9,37.3,,0.193
18/03/2020,34.9,1.9,6.2,78,7.3,4.6,11.9,1016.2,1.7,274,3.1,1,8.2,38.6,8.2,37.6,,0.181
19/03/2020,33.8,0,5.1,71.9,5.8,2.9,8.8,1022,4.2,333.1,1.2,1.2,7.5,39,7.4,37.8,,0.187
20/03/2020,34.9,0,5,77,4.6,0.9,8.1,1026.8,2.6,21.7,3.1,1.4,6.8,38.7,6.8,37.3,,0.199
21/03/2020,33.3,0,4.7,73.2,4.4,0.5,7.7,1024.2,4.7,79,3.7,1.6,6.1,38.4,6.2,36.9,,0.207
22/03/2020,32,0,4.8,70.9,5,0.6,8.3,1023.7,5.7,117.7,3.1,1.7,6.6,38,6.7,36.5,,0.211
